season_id,episode,ep_ord,player_a,player_b,weight,event_type,format
s19_fresh_meat_ii,1,1,Pete Connolly,Darrell Taylor,1.0,elimination,individual
s19_fresh_meat_ii,1,1,Pete Connolly,Cara Maria Sorbello,1.0,elimination,individual
s19_fresh_meat_ii,2,2,Kenny Santucci,Sarah Rice,1.0,elimination,individual
s19_fresh_meat_ii,2,2,Kenny Santucci,Vinny Foti,1.0,elimination,individual
s19_fresh_meat_ii,2,2,Laurel Stucky,Sarah Rice,1.0,elimination,individual
s19_fresh_meat_ii,2,2,Laurel Stucky,Vinny Foti,1.0,elimination,individual
s19_fresh_meat_ii,3,3,Evelyn Smith,Paula Meronek,1.0,elimination,individual
s19_fresh_meat_ii,3,3,Evelyn Smith,Jeff Barr,1.0,elimination,individual
s19_fresh_meat_ii,3,3,Luke Wolfe,Paula Meronek,1.0,elimination,individual
s19_fresh_meat_ii,3,3,Luke Wolfe,Jeff Barr,1.0,elimination,individual
s19_fresh_meat_ii,5,5,Jillian Zoboroski,Danny Jamieson,1.0,elimination,individual
s19_fresh_meat_ii,5,5,Jillian Zoboroski,Sandy Kang,1.0,elimination,individual
s19_fresh_meat_ii,5,5,Pete Connolly,Danny Jamieson,1.0,elimination,individual
s19_fresh_meat_ii,5,5,Pete Connolly,Sandy Kang,1.0,elimination,individual
s19_fresh_meat_ii,6,6,Landon Lueck,CJ Koegel,1.0,elimination,individual
s19_fresh_meat_ii,6,6,Landon Lueck,Sydney Walker,1.0,elimination,individual
s19_fresh_meat_ii,6,6,Carley Johnson,CJ Koegel,1.0,elimination,individual
s19_fresh_meat_ii,6,6,Carley Johnson,Sydney Walker,1.0,elimination,individual
s19_fresh_meat_ii,7,7,Evelyn Smith,Wes Bergmann,1.0,elimination,individual
s19_fresh_meat_ii,7,7,Evelyn Smith,Mandi Moyer,1.0,elimination,individual
s19_fresh_meat_ii,7,7,Luke Wolfe,Wes Bergmann,1.0,elimination,individual
s19_fresh_meat_ii,7,7,Luke Wolfe,Mandi Moyer,1.0,elimination,individual
s19_fresh_meat_ii,8/9,8,Landon Lueck,Evelyn Smith,1.0,elimination,individual
s19_fresh_meat_ii,8/9,8,Landon Lueck,Luke Wolfe,1.0,elimination,individual
s19_fresh_meat_ii,8/9,8,Carley Johnson,Evelyn Smith,1.0,elimination,individual
s19_fresh_meat_ii,8/9,8,Carley Johnson,Luke Wolfe,1.0,elimination,individual
s19_fresh_meat_ii,9/10,9,Jenn Grijalva,Ryan Kehoe,1.0,elimination,individual
s19_fresh_meat_ii,9/10,9,Jenn Grijalva,Theresa Jones,1.0,elimination,individual
s19_fresh_meat_ii,9/10,9,Noor Jehangir,Ryan Kehoe,1.0,elimination,individual
s19_fresh_meat_ii,9/10,9,Noor Jehangir,Theresa Jones,1.0,elimination,individual
s20_cutthroat,1,1,Brandon Nelson,Derek Chavez,1.0,elimination,individual
s20_cutthroat,1,1,Camila Nakagawa,Emilee Fitzpatrick,1.0,elimination,individual
s20_cutthroat,2,2,Brandon Nelson,JD Ordoñez,1.0,elimination,individual
s20_cutthroat,2,2,Cara Maria Sorbello,Mandi Moyer,1.0,elimination,individual
s20_cutthroat,3,3,Big Easy Banks,Vinny Foti,1.0,elimination,individual
s20_cutthroat,4,4,Katie Cooley,Ayiiia Elizarrarás,1.0,elimination,individual
s20_cutthroat,4,4,Luke Wolfe,Big Easy Banks,1.0,elimination,individual
s20_cutthroat,5,5,Brandon Nelson,Ty Ruff,1.0,elimination,individual
s20_cutthroat,5,5,Camila Nakagawa,Katie Cooley,1.0,elimination,individual
s20_cutthroat,6,6,Emily Schromm,Melinda Collins,1.0,elimination,individual
s20_cutthroat,6,6,Derrick Kosinski,Brandon Nelson,1.0,elimination,individual
s20_cutthroat,7,7,Dunbar Merrill,Dan Walsh,1.0,elimination,individual
s20_cutthroat,7,7,Laurel Stucky,Camila Nakagawa,1.0,elimination,individual
s20_cutthroat,8/9,8,Tori Hall,Theresa Jones,1.0,elimination,individual
s20_cutthroat,8/9,8,Tyler Duckworth,Johnny Bananas,1.0,elimination,individual
s20_cutthroat,9/10,9,Tyler Duckworth,Derrick Kosinski,1.0,elimination,individual
s20_cutthroat,9/10,9,Emily Schromm,Paula Meronek,1.0,elimination,individual
s21_rivals,1,1,Evelyn Smith,Aneesa Ferreira,1.0,elimination,individual
s21_rivals,1,1,Evelyn Smith,Robin Hibbard,1.0,elimination,individual
s21_rivals,1,1,Paula Meronek,Aneesa Ferreira,1.0,elimination,individual
s21_rivals,1,1,Paula Meronek,Robin Hibbard,1.0,elimination,individual
s21_rivals,2,2,Kenny Santucci,Davis Mallory,1.0,elimination,individual
s21_rivals,2,2,Kenny Santucci,Tyri Ballard-Brown,1.0,elimination,individual
s21_rivals,2,2,Wes Bergmann,Davis Mallory,1.0,elimination,individual
s21_rivals,2,2,Wes Bergmann,Tyri Ballard-Brown,1.0,elimination,individual
s21_rivals,3,3,Cara Maria Sorbello,Camila Nakagawa,1.0,elimination,individual
s21_rivals,3,3,Cara Maria Sorbello,Theresa Jones,1.0,elimination,individual
s21_rivals,3,3,Laurel Stucky,Camila Nakagawa,1.0,elimination,individual
s21_rivals,3,3,Laurel Stucky,Theresa Jones,1.0,elimination,individual
s21_rivals,4,4,Kenny Santucci,Brandon Nelson,1.0,elimination,individual
s21_rivals,4,4,Kenny Santucci,Ty Ruff,1.0,elimination,individual
s21_rivals,4,4,Wes Bergmann,Brandon Nelson,1.0,elimination,individual
s21_rivals,4,4,Wes Bergmann,Ty Ruff,1.0,elimination,individual
s21_rivals,5,5,Jasmine Reynaud,Katelynn Cusanelli,1.0,elimination,individual
s21_rivals,5,5,Jasmine Reynaud,Sarah Rice,1.0,elimination,individual
s21_rivals,5,5,Jonna Mannion,Katelynn Cusanelli,1.0,elimination,individual
s21_rivals,5,5,Jonna Mannion,Sarah Rice,1.0,elimination,individual
s21_rivals,6,6,Adam King,Evan Starkman,1.0,elimination,individual
s21_rivals,6,6,Adam King,Nehemiah Clark,1.0,elimination,individual
s21_rivals,6,6,CT Tamburello,Evan Starkman,1.0,elimination,individual
s21_rivals,6,6,CT Tamburello,Nehemiah Clark,1.0,elimination,individual
s21_rivals,7,7,Cara Maria Sorbello,Jasmine Reynaud,1.0,elimination,individual
s21_rivals,7,7,Cara Maria Sorbello,Jonna Mannion,1.0,elimination,individual
s21_rivals,7,7,Laurel Stucky,Jasmine Reynaud,1.0,elimination,individual
s21_rivals,7,7,Laurel Stucky,Jonna Mannion,1.0,elimination,individual
s21_rivals,8/9,8,Johnny Bananas,Adam King,1.0,elimination,individual
s21_rivals,8/9,8,Johnny Bananas,CT Tamburello,1.0,elimination,individual
s21_rivals,8/9,8,Tyler Duckworth,Adam King,1.0,elimination,individual
s21_rivals,8/9,8,Tyler Duckworth,CT Tamburello,1.0,elimination,individual
s22_battle_of_the_exes,1,1,Mandi Moyer,Nate Stodghill,1.0,elimination,individual
s22_battle_of_the_exes,1,1,Mandi Moyer,Priscilla Mendez,1.0,elimination,individual
s22_battle_of_the_exes,1,1,Wes Bergmann,Nate Stodghill,1.0,elimination,individual
s22_battle_of_the_exes,1,1,Wes Bergmann,Priscilla Mendez,1.0,elimination,individual
s22_battle_of_the_exes,2,2,Leroy Garrett,Mandi Moyer,1.0,elimination,individual
s22_battle_of_the_exes,2,2,Leroy Garrett,Wes Bergmann,1.0,elimination,individual
s22_battle_of_the_exes,2,2,Naomi Defensor,Mandi Moyer,1.0,elimination,individual
s22_battle_of_the_exes,2,2,Naomi Defensor,Wes Bergmann,1.0,elimination,individual
s22_battle_of_the_exes,3,3,Emily Schromm,Leroy Garrett,1.0,elimination,individual
s22_battle_of_the_exes,3,3,Emily Schromm,Naomi Defensor,1.0,elimination,individual
s22_battle_of_the_exes,3,3,Ty Ruff,Leroy Garrett,1.0,elimination,individual
s22_battle_of_the_exes,3,3,Ty Ruff,Naomi Defensor,1.0,elimination,individual
s22_battle_of_the_exes,4,4,Aneesa Ferreira,Jasmine Reynaud,1.0,elimination,individual
s22_battle_of_the_exes,4,4,Aneesa Ferreira,Tyri Ballard-Brown,1.0,elimination,individual
s22_battle_of_the_exes,4,4,Rachel Robinson,Jasmine Reynaud,1.0,elimination,individual
s22_battle_of_the_exes,4,4,Rachel Robinson,Tyri Ballard-Brown,1.0,elimination,individual
s22_battle_of_the_exes,5,5,Emily Schromm,Abram Boise,1.0,elimination,individual
s22_battle_of_the_exes,5,5,Emily Schromm,Cara Maria Sorbello,1.0,elimination,individual
s22_battle_of_the_exes,5,5,Ty Ruff,Abram Boise,1.0,elimination,individual
s22_battle_of_the_exes,5,5,Ty Ruff,Cara Maria Sorbello,1.0,elimination,individual
s22_battle_of_the_exes,6,6,Dunbar Merrill,Aneesa Ferreira,1.0,elimination,individual
s22_battle_of_the_exes,6,6,Dunbar Merrill,Rachel Robinson,1.0,elimination,individual
s22_battle_of_the_exes,6,6,Paula Meronek,Aneesa Ferreira,1.0,elimination,individual
s22_battle_of_the_exes,6,6,Paula Meronek,Rachel Robinson,1.0,elimination,individual
s22_battle_of_the_exes,7/8,7,Emily Schromm,Dunbar Merrill,1.0,elimination,individual
s22_battle_of_the_exes,7/8,7,Emily Schromm,Paula Meronek,1.0,elimination,individual
s22_battle_of_the_exes,7/8,7,Ty Ruff,Dunbar Merrill,1.0,elimination,individual
s22_battle_of_the_exes,7/8,7,Ty Ruff,Paula Meronek,1.0,elimination,individual
s22_battle_of_the_exes,8/9,8,Camila Nakagawa,Mark Long,1.0,elimination,individual
s22_battle_of_the_exes,8/9,8,Camila Nakagawa,Robin Hibbard,1.0,elimination,individual
s22_battle_of_the_exes,8/9,8,Johnny Bananas,Mark Long,1.0,elimination,individual
s22_battle_of_the_exes,8/9,8,Johnny Bananas,Robin Hibbard,1.0,elimination,individual
s23_battle_of_the_seasons_2012,1,1,Cara Maria Sorbello,Lacey Buehler,1.0,elimination,individual
s23_battle_of_the_seasons_2012,1,1,Cara Maria Sorbello,Wes Bergmann,1.0,elimination,individual
s23_battle_of_the_seasons_2012,1,1,Big Easy Banks,Lacey Buehler,1.0,elimination,individual
s23_battle_of_the_seasons_2012,1,1,Big Easy Banks,Wes Bergmann,1.0,elimination,individual
s23_battle_of_the_seasons_2012,2,2,Camila Nakagawa,Danny Jamieson,1.0,elimination,individual
s23_battle_of_the_seasons_2012,2,2,Camila Nakagawa,Melinda Collins,1.0,elimination,individual
s23_battle_of_the_seasons_2012,2,2,Big Easy Banks,Danny Jamieson,1.0,elimination,individual
s23_battle_of_the_seasons_2012,2,2,Big Easy Banks,Melinda Collins,1.0,elimination,individual
s23_battle_of_the_seasons_2012,3,3,Chet Cannon,Brandon Nelson,1.0,elimination,individual
s23_battle_of_the_seasons_2012,3,3,Chet Cannon,Cara Maria Sorbello,1.0,elimination,individual
s23_battle_of_the_seasons_2012,3,3,Sarah Rice,Brandon Nelson,1.0,elimination,individual
s23_battle_of_the_seasons_2012,3,3,Sarah Rice,Cara Maria Sorbello,1.0,elimination,individual
s23_battle_of_the_seasons_2012,4/5,4,Devyn Simone,Camila Nakagawa,1.0,elimination,individual
s23_battle_of_the_seasons_2012,4/5,4,Devyn Simone,Big Easy Banks,1.0,elimination,individual
s23_battle_of_the_seasons_2012,4/5,4,JD Ordoñez,Camila Nakagawa,1.0,elimination,individual
s23_battle_of_the_seasons_2012,4/5,4,JD Ordoñez,Big Easy Banks,1.0,elimination,individual
s23_battle_of_the_seasons_2012,5,5,Chet Cannon,McKenzie Coburn,1.0,elimination,individual
s23_battle_of_the_seasons_2012,5,5,Chet Cannon,Preston Roberson-Charles,1.0,elimination,individual
s23_battle_of_the_seasons_2012,5,5,Sarah Rice,McKenzie Coburn,1.0,elimination,individual
s23_battle_of_the_seasons_2012,5,5,Sarah Rice,Preston Roberson-Charles,1.0,elimination,individual
s23_battle_of_the_seasons_2012,6,6,Dustin Zito,Laura Waller,1.0,elimination,individual
s23_battle_of_the_seasons_2012,6,6,Dustin Zito,Trey Weatherholtz,1.0,elimination,individual
s23_battle_of_the_seasons_2012,6,6,Nany González,Laura Waller,1.0,elimination,individual
s23_battle_of_the_seasons_2012,6,6,Nany González,Trey Weatherholtz,1.0,elimination,individual
s23_battle_of_the_seasons_2012,7,7,Sam McGinn,Jemmye Carroll,1.0,elimination,individual
s23_battle_of_the_seasons_2012,7,7,Sam McGinn,Ryan Knight,1.0,elimination,individual
s23_battle_of_the_seasons_2012,7,7,Zach Nichols,Jemmye Carroll,1.0,elimination,individual
s23_battle_of_the_seasons_2012,7,7,Zach Nichols,Ryan Knight,1.0,elimination,individual
s23_battle_of_the_seasons_2012,8,8,Sam McGinn,CJ Koegel,1.0,elimination,individual
s23_battle_of_the_seasons_2012,8,8,Sam McGinn,Jasmine Reynaud,1.0,elimination,individual
s23_battle_of_the_seasons_2012,8,8,Zach Nichols,CJ Koegel,1.0,elimination,individual
s23_battle_of_the_seasons_2012,8,8,Zach Nichols,Jasmine Reynaud,1.0,elimination,individual
s23_battle_of_the_seasons_2012,9,9,Marie Roda,Alton Williams,1.0,elimination,individual
s23_battle_of_the_seasons_2012,9,9,Marie Roda,Nany González,1.0,elimination,individual
s23_battle_of_the_seasons_2012,9,9,Robb Schreiber,Alton Williams,1.0,elimination,individual
s23_battle_of_the_seasons_2012,9,9,Robb Schreiber,Nany González,1.0,elimination,individual
s23_battle_of_the_seasons_2012,10,10,Dustin Zito,Marie Roda,1.0,elimination,individual
s23_battle_of_the_seasons_2012,10,10,Dustin Zito,Robb Schreiber,1.0,elimination,individual
s23_battle_of_the_seasons_2012,10,10,Trishelle Cannatella,Marie Roda,1.0,elimination,individual
s23_battle_of_the_seasons_2012,10,10,Trishelle Cannatella,Robb Schreiber,1.0,elimination,individual
s23_battle_of_the_seasons_2012,11,11,Ashley Kelsey,Derek Chavez,1.0,elimination,individual
s23_battle_of_the_seasons_2012,11,11,Ashley Kelsey,Jonna Mannion,1.0,elimination,individual
s23_battle_of_the_seasons_2012,11,11,Frank Fox,Derek Chavez,1.0,elimination,individual
s23_battle_of_the_seasons_2012,11,11,Frank Fox,Jonna Mannion,1.0,elimination,individual
s24_rivals_ii,1,1,Derek Chavez,Dunbar Merrill,1.0,elimination,individual
s24_rivals_ii,1,1,Derek Chavez,Tyri Ballard-Brown,1.0,elimination,individual
s24_rivals_ii,1,1,Robb Schreiber,Dunbar Merrill,1.0,elimination,individual
s24_rivals_ii,1,1,Robb Schreiber,Tyri Ballard-Brown,1.0,elimination,individual
s24_rivals_ii,2,2,Cara Maria Sorbello,Anastasia Miller,1.0,elimination,individual
s24_rivals_ii,2,2,Cara Maria Sorbello,Jessica McCain,1.0,elimination,individual
s24_rivals_ii,2,2,Heather Cooke,Anastasia Miller,1.0,elimination,individual
s24_rivals_ii,2,2,Heather Cooke,Jessica McCain,1.0,elimination,individual
s24_rivals_ii,3,3,Ryan Knight,Derek Chavez,1.0,elimination,individual
s24_rivals_ii,3,3,Ryan Knight,Robb Schreiber,1.0,elimination,individual
s24_rivals_ii,3,3,Preston Roberson-Charles,Derek Chavez,1.0,elimination,individual
s24_rivals_ii,3,3,Preston Roberson-Charles,Robb Schreiber,1.0,elimination,individual
s24_rivals_ii,5,5,Leroy Garrett,Trey Weatherholtz,1.0,elimination,individual
s24_rivals_ii,5,5,Leroy Garrett,Zach Nichols,1.0,elimination,individual
s24_rivals_ii,5,5,Ty Ruff,Trey Weatherholtz,1.0,elimination,individual
s24_rivals_ii,5,5,Ty Ruff,Zach Nichols,1.0,elimination,individual
s24_rivals_ii,6,6,Camila Nakagawa,Jasmine Reynaud,1.0,elimination,individual
s24_rivals_ii,6,6,Camila Nakagawa,Theresa Jones,1.0,elimination,individual
s24_rivals_ii,6,6,Jemmye Carroll,Jasmine Reynaud,1.0,elimination,individual
s24_rivals_ii,6,6,Jemmye Carroll,Theresa Jones,1.0,elimination,individual
s24_rivals_ii,7,7,Jordan Wiseley,Leroy Garrett,1.0,elimination,individual
s24_rivals_ii,7,7,Jordan Wiseley,Ty Ruff,1.0,elimination,individual
s24_rivals_ii,7,7,Marlon Williams,Leroy Garrett,1.0,elimination,individual
s24_rivals_ii,7,7,Marlon Williams,Ty Ruff,1.0,elimination,individual
s24_rivals_ii,8,8,Cara Maria Sorbello,Jonna Mannion,1.0,elimination,individual
s24_rivals_ii,8,8,Cara Maria Sorbello,Nany González,1.0,elimination,individual
s24_rivals_ii,8,8,Heather Cooke,Jonna Mannion,1.0,elimination,individual
s24_rivals_ii,8,8,Heather Cooke,Nany González,1.0,elimination,individual
s24_rivals_ii,9,9,Jordan Wiseley,Ryan Knight,1.0,elimination,individual
s24_rivals_ii,9,9,Jordan Wiseley,Preston Roberson-Charles,1.0,elimination,individual
s24_rivals_ii,9,9,Marlon Williams,Ryan Knight,1.0,elimination,individual
s24_rivals_ii,9,9,Marlon Williams,Preston Roberson-Charles,1.0,elimination,individual
s24_rivals_ii,10/11,10,Camila Nakagawa,Aneesa Ferreira,1.0,elimination,individual
s24_rivals_ii,10/11,10,Camila Nakagawa,Diem Brown,1.0,elimination,individual
s24_rivals_ii,10/11,10,Jemmye Carroll,Aneesa Ferreira,1.0,elimination,individual
s24_rivals_ii,10/11,10,Jemmye Carroll,Diem Brown,1.0,elimination,individual
s25_free_agents,1,1,Frank Fox,Chet Cannon,1.0,elimination,individual
s25_free_agents,1,1,LaToya Jackson,Jemmye Carroll,1.0,elimination,individual
s25_free_agents,2,2,Jonna Mannion,Emilee Fitzpatrick,1.0,elimination,individual
s25_free_agents,2,2,Frank Fox,Dustin Zito,1.0,elimination,individual
s25_free_agents,3,3,Cara Maria Sorbello,Nia Moore,1.0,elimination,individual
s25_free_agents,4,4,Cara Maria Sorbello,LaToya Jackson,1.0,elimination,individual
s25_free_agents,4,4,Zach Nichols,Brandon Nelson,1.0,elimination,individual
s25_free_agents,5,5,Laurel Stucky,Jasmine Reynaud,1.0,elimination,individual
s25_free_agents,5,5,Johnny Bananas,Isaac Stout,1.0,elimination,individual
s25_free_agents,6,6,Jordan Wiseley,Brandon Swift,1.0,elimination,individual
s25_free_agents,6,6,Theresa Jones,Camila Nakagawa,1.0,elimination,individual
s25_free_agents,7,7,Aneesa Ferreira,Jonna Mannion,1.0,elimination,individual
s25_free_agents,7,7,Johnny Bananas,Jordan Wiseley,1.0,elimination,individual
s25_free_agents,8,8,Cohutta Grindstaff,Preston Roberson-Charles,1.0,elimination,individual
s25_free_agents,8,8,Laurel Stucky,Aneesa Ferreira,1.0,elimination,individual
s25_free_agents,9,9,Cara Maria Sorbello,Jessica McCain,1.0,elimination,individual
s25_free_agents,9,9,Leroy Garrett,Cohutta Grindstaff,1.0,elimination,individual
s25_free_agents,10/11,10,CT Tamburello,Leroy Garrett,1.0,elimination,individual
s25_free_agents,10/11,10,Laurel Stucky,Cara Maria Sorbello,1.0,elimination,individual
s25_free_agents,11,11,Laurel Stucky,Theresa Jones,1.0,elimination,individual
s25_free_agents,11,11,Johnny Bananas,CT Tamburello,1.0,elimination,individual
s26_battle_of_the_exes_ii,1,1,Adam Kuhn,Dustin Zito,1.0,elimination,individual
s26_battle_of_the_exes_ii,1,1,Adam Kuhn,Jessica McCain,1.0,elimination,individual
s26_battle_of_the_exes_ii,1,1,Brittany Baldi,Dustin Zito,1.0,elimination,individual
s26_battle_of_the_exes_ii,1,1,Brittany Baldi,Jessica McCain,1.0,elimination,individual
s26_battle_of_the_exes_ii,2,2,Averey Tressler,Hailey Chivers,1.0,elimination,individual
s26_battle_of_the_exes_ii,2,2,Averey Tressler,Thomas Buell,1.0,elimination,individual
s26_battle_of_the_exes_ii,2,2,Johnny Reilly,Hailey Chivers,1.0,elimination,individual
s26_battle_of_the_exes_ii,2,2,Johnny Reilly,Thomas Buell,1.0,elimination,individual
s26_battle_of_the_exes_ii,3,3,Adam Kuhn,John Jacobs,1.0,elimination,individual
s26_battle_of_the_exes_ii,3,3,Adam Kuhn,Simone Kelly,1.0,elimination,individual
s26_battle_of_the_exes_ii,3,3,Brittany Baldi,John Jacobs,1.0,elimination,individual
s26_battle_of_the_exes_ii,3,3,Brittany Baldi,Simone Kelly,1.0,elimination,individual
s26_battle_of_the_exes_ii,4,4,Adam Kuhn,Jemmye Carroll,1.0,elimination,individual
s26_battle_of_the_exes_ii,4,4,Adam Kuhn,Ryan Knight,1.0,elimination,individual
s26_battle_of_the_exes_ii,4,4,Brittany Baldi,Jemmye Carroll,1.0,elimination,individual
s26_battle_of_the_exes_ii,4,4,Brittany Baldi,Ryan Knight,1.0,elimination,individual
s26_battle_of_the_exes_ii,5,5,Leroy Garrett,Johnny Bananas,1.0,elimination,individual
s26_battle_of_the_exes_ii,5,5,Leroy Garrett,Nany González,1.0,elimination,individual
s26_battle_of_the_exes_ii,5,5,Nia Moore,Johnny Bananas,1.0,elimination,individual
s26_battle_of_the_exes_ii,5,5,Nia Moore,Nany González,1.0,elimination,individual
s26_battle_of_the_exes_ii,6/7,6,Averey Tressler,Adam Kuhn,1.0,elimination,individual
s26_battle_of_the_exes_ii,6/7,6,Averey Tressler,Brittany Baldi,1.0,elimination,individual
s26_battle_of_the_exes_ii,6/7,6,Johnny Reilly,Adam Kuhn,1.0,elimination,individual
s26_battle_of_the_exes_ii,6/7,6,Johnny Reilly,Brittany Baldi,1.0,elimination,individual
s26_battle_of_the_exes_ii,7,7,Leroy Garrett,Averey Tressler,1.0,elimination,individual
s26_battle_of_the_exes_ii,7,7,Leroy Garrett,Johnny Reilly,1.0,elimination,individual
s26_battle_of_the_exes_ii,7,7,Nia Moore,Averey Tressler,1.0,elimination,individual
s26_battle_of_the_exes_ii,7,7,Nia Moore,Johnny Reilly,1.0,elimination,individual
s26_battle_of_the_exes_ii,8,8,Jordan Wiseley,Jonna Mannion,1.0,elimination,individual
s26_battle_of_the_exes_ii,8,8,Jordan Wiseley,Zach Nichols,1.0,elimination,individual
s26_battle_of_the_exes_ii,8,8,Sarah Rice,Jonna Mannion,1.0,elimination,individual
s26_battle_of_the_exes_ii,8,8,Sarah Rice,Zach Nichols,1.0,elimination,individual
s26_battle_of_the_exes_ii,9/10,9,Leroy Garrett,Theresa Jones,1.0,elimination,individual
s26_battle_of_the_exes_ii,9/10,9,Leroy Garrett,Wes Bergmann,1.0,elimination,individual
s26_battle_of_the_exes_ii,9/10,9,Nia Moore,Theresa Jones,1.0,elimination,individual
s26_battle_of_the_exes_ii,9/10,9,Nia Moore,Wes Bergmann,1.0,elimination,individual
s26_battle_of_the_exes_ii,10/11,10,Leroy Garrett,Johnny Bananas,1.0,elimination,individual
s26_battle_of_the_exes_ii,10/11,10,Leroy Garrett,Nany González,1.0,elimination,individual
s26_battle_of_the_exes_ii,10/11,10,Theresa Jones,Johnny Bananas,1.0,elimination,individual
s26_battle_of_the_exes_ii,10/11,10,Theresa Jones,Nany González,1.0,elimination,individual
s27_battle_of_the_bloodlines,1,1,Jenna Compono,Christina LeBlanc,1.0,elimination,individual
s27_battle_of_the_bloodlines,1,1,Jenna Compono,Emily Reese,1.0,elimination,individual
