ranking_id,season_id,is_finals,elim_idx_in_season
790,s37_spies_lies_allies,False,34
791,s38_ride_or_dies,False,1
792,s38_ride_or_dies,False,2
793,s38_ride_or_dies,False,3
794,s38_ride_or_dies,False,4
795,s38_ride_or_dies,False,5
796,s38_ride_or_dies,False,6
797,s38_ride_or_dies,False,7
798,s38_ride_or_dies,False,8
799,s38_ride_or_dies,False,9
800,s38_ride_or_dies,False,10
801,s38_ride_or_dies,False,11
802,s38_ride_or_dies,False,12
803,s38_ride_or_dies,False,13
804,s38_ride_or_dies,False,14
805,s38_ride_or_dies,False,15
806,s38_ride_or_dies,False,16
807,s38_ride_or_dies,False,17
808,s38_ride_or_dies,False,18
809,s38_ride_or_dies,False,19
810,s38_ride_or_dies,False,20
811,s38_ride_or_dies,False,21
812,s38_ride_or_dies,False,22
813,s38_ride_or_dies,False,23
814,s38_ride_or_dies,False,24
815,s38_ride_or_dies,False,25
816,s38_ride_or_dies,False,26
817,s38_ride_or_dies,False,27
818,s38_ride_or_dies,False,28
819,s38_ride_or_dies,False,29
820,s38_ride_or_dies,False,30
821,s38_ride_or_dies,False,31
822,s38_ride_or_dies,False,32
823,s38_ride_or_dies,False,33
824,s38_ride_or_dies,False,34
825,s38_ride_or_dies,False,35
826,s38_ride_or_dies,False,36
827,s38_ride_or_dies,False,37
828,s38_ride_or_dies,False,38
829,s38_ride_or_dies,False,39
830,s38_ride_or_dies,False,40
831,s38_ride_or_dies,False,41
832,s38_ride_or_dies,False,42
833,s38_ride_or_dies,False,43
834,s38_ride_or_dies,False,44
835,s38_ride_or_dies,False,45
836,s38_ride_or_dies,False,46
837,s38_ride_or_dies,False,47
838,s38_ride_or_dies,False,48
839,s38_ride_or_dies,False,49
840,s38_ride_or_dies,False,50
841,s38_ride_or_dies,False,51
842,s38_ride_or_dies,False,52
843,s38_ride_or_dies,False,53
844,s38_ride_or_dies,False,54
845,s39_battle_for_a_new_champion,False,1
846,s39_battle_for_a_new_champion,False,2
847,s39_battle_for_a_new_champion,False,3
848,s39_battle_for_a_new_champion,False,4
849,s39_battle_for_a_new_champion,False,5
850,s39_battle_for_a_new_champion,False,6
851,s39_battle_for_a_new_champion,False,7
852,s39_battle_for_a_new_champion,False,8
853,s39_battle_for_a_new_champion,False,9
854,s39_battle_for_a_new_champion,False,10
855,s39_battle_for_a_new_champion,False,11
856,s40_battle_of_the_eras,False,1
857,s40_battle_of_the_eras,False,2
858,s40_battle_of_the_eras,False,3
859,s40_battle_of_the_eras,False,4
860,s40_battle_of_the_eras,False,5
861,s40_battle_of_the_eras,False,6
862,s40_battle_of_the_eras,False,7
863,s40_battle_of_the_eras,False,8
864,s40_battle_of_the_eras,False,9
865,s40_battle_of_the_eras,False,10
866,s40_battle_of_the_eras,False,11
867,s40_battle_of_the_eras,False,12
868,s40_battle_of_the_eras,False,13
869,s40_battle_of_the_eras,False,14
870,s40_battle_of_the_eras,False,15
871,s40_battle_of_the_eras,False,16
872,s40_battle_of_the_eras,False,17
873,s40_battle_of_the_eras,False,18
874,s40_battle_of_the_eras,False,19
875,s40_battle_of_the_eras,False,20
876,s40_battle_of_the_eras,False,21
877,s40_battle_of_the_eras,False,22
878,s40_battle_of_the_eras,False,23
879,s40_battle_of_the_eras,False,24
880,s40_battle_of_the_eras,False,25
881,s40_battle_of_the_eras,False,26
882,s40_battle_of_the_eras,False,27
883,s40_battle_of_the_eras,False,28
884,s40_battle_of_the_eras,False,29
885,s40_battle_of_the_eras,False,30
886,s40_battle_of_the_eras,False,31
887,s40_battle_of_the_eras,False,32
888,s40_battle_of_the_eras,False,33
889,s40_battle_of_the_eras,False,34
890,s40_battle_of_the_eras,False,35
891,s40_battle_of_the_eras,False,36
892,s40_battle_of_the_eras,False,37
893,s40_battle_of_the_eras,False,38
894,s40_battle_of_the_eras,False,39
895,s41_vets_and_new_threats,False,1
896,s41_vets_and_new_threats,False,2
897,s41_vets_and_new_threats,False,3
898,s41_vets_and_new_threats,False,4
899,s41_vets_and_new_threats,False,5
900,s41_vets_and_new_threats,False,6
901,s41_vets_and_new_threats,False,7
902,s41_vets_and_new_threats,False,8
903,s41_vets_and_new_threats,False,9
904,s41_vets_and_new_threats,False,10
905,s41_vets_and_new_threats,False,11
906,s41_vets_and_new_threats,False,12
907,s41_vets_and_new_threats,False,13
908,s41_vets_and_new_threats,False,14
909,s41_vets_and_new_threats,False,15
910,s41_vets_and_new_threats,False,16
911,s41_vets_and_new_threats,False,17
912,s41_vets_and_new_threats,False,18
913,s41_vets_and_new_threats,False,19
914,s41_vets_and_new_threats,False,20
915,s41_vets_and_new_threats,False,21
916,s41_vets_and_new_threats,False,22
917,s41_vets_and_new_threats,False,23
918,s41_vets_and_new_threats,False,24
919,s41_vets_and_new_threats,False,25
920,s41_vets_and_new_threats,False,26
921,s41_vets_and_new_threats,False,27
922,s41_vets_and_new_threats,False,28
923,s41_vets_and_new_threats,False,29
924,s41_vets_and_new_threats,False,30
925,s41_vets_and_new_threats,False,31
926,s41_vets_and_new_threats,False,32
927,s41_vets_and_new_threats,False,33
928,s41_vets_and_new_threats,False,34
929,s41_vets_and_new_threats,False,35
930,s41_vets_and_new_threats,False,36
931,s41_vets_and_new_threats,False,37
932,s41_vets_and_new_threats,False,38
933,s41_vets_and_new_threats,False,39
934,s41_vets_and_new_threats,False,40
