season_id,player,episode,game,opponent,fandom_result
s19_fresh_meat_ii,Sarah Rice,2,Weight for Me,Laurel Stucky,L
s21_rivals,Sarah Rice,5,Unburied,Jasmine Reynaud,L
s21_rivals,Sarah Rice,5,Unburied,Jonna Mannion,L
s23_battle_of_the_seasons_2012,Sarah Rice,3,Knot So Fast,Brandon Nelson,W
s23_battle_of_the_seasons_2012,Sarah Rice,3,Knot So Fast,Cara Maria Sorbello,W
s23_battle_of_the_seasons_2012,Sarah Rice,5,Balls Out,McKenzie Coburn,W
s23_battle_of_the_seasons_2012,Sarah Rice,5,Balls Out,Preston Roberson-Charles,W
s26_battle_of_the_exes_ii,Sarah Rice,8,Hammer It Home,Jonna Mannion,W
s26_battle_of_the_exes_ii,Sarah Rice,8,Hammer It Home,Zach Nichols,W
s28_rivals_iii,Sarah Rice,13,Don't Wine for Me Argentina,Dario Medrano,W
s28_rivals_iii,Sarah Rice,13,Don't Wine for Me Argentina,Nicole Ramos,W
s34_war_of_the_worlds_2,Sean Lineker,1,Pole Wrestle,Idris Virgo,L
s33_war_of_the_worlds,Shaleen Sutherland,6,Sandbag Burn,Da'Vonne Rogers,L
s33_war_of_the_worlds,Shaleen Sutherland,6,Sandbag Burn,Stephen Bear,L
s08_the_inferno,Shane Landrum,10,Don't Toss Your Cookies,CT Tamburello,L
s12_fresh_meat,Shane Landrum,12,Cliffside Course,Wes Bergmann,L
s12_fresh_meat,Shane Landrum,12,Cliffside Course,Casey Cooper,L
s29_invasion_of_the_champions,Shane Landrum,6,Tuk Tuk Bang Bang,Tony Raines,W
s29_invasion_of_the_champions,Shane Landrum,11/12,Inside Out,Cory Wharton,L
s31_vendettas,Shane Landrum,7,Crazy 8,Jordan Wiseley,L
s32_final_reckoning,Shane Landrum,12,Tread Lightly,Brad Fiorenza,W
s32_final_reckoning,Shane Landrum,12,Tread Lightly,Kyle Christie,W
s32_final_reckoning,Shane Landrum,15,Meet Me Halfway,Cara Maria Sorbello,W
s32_final_reckoning,Shane Landrum,15,Meet Me Halfway,Marie Roda,W
s17_the_duel_ii,Shauvon Torres,1/2,Back Off,Aneesa Ferreira,L
s10_the_inferno_ii,Shavonda Billingslea,15,Spinner,Tonya Cooley,L
s26_battle_of_the_exes_ii,Simone Kelly,3,"He Said, She Said",Adam Kuhn,L
s26_battle_of_the_exes_ii,Simone Kelly,3,"He Said, She Said",Brittany Baldi,L
s33_war_of_the_worlds,Stephen Bear,6,Sandbag Burn,Leroy Garrett,W
s33_war_of_the_worlds,Stephen Bear,6,Sandbag Burn,Shaleen Sutherland,W
s33_war_of_the_worlds,Stephen Bear,8,Push & Pole,Jenna Compono,W
s33_war_of_the_worlds,Stephen Bear,8,Push & Pole,Gus Smyrnios,W
s33_war_of_the_worlds,Stephen Bear,10,King of the World,Kyle Christie,L
s34_war_of_the_worlds_2,Stephen Bear,3,Firing Squad,Wes Bergmann,W
s34_war_of_the_worlds_2,Stephen Bear,7,Whalloped,Joss Mooney,L
s35_total_madness,Stephen Bear,8,Pole Wrestle,Nelson Thomas,L
s27_battle_of_the_bloodlines,Stephen Buell,7,Home Wrecker,Mike Boise,L
s07_the_gauntlet,Steve Meinke,3,Perfect Fit,Tonya Cooley,W
s07_the_gauntlet,Steve Meinke,8,Perfect Fit,Trishelle Cannatella,L
s14_the_inferno_3,Susie Meister,12,Zero Gravity,Jenn Grijalva,W
s18_the_ruins,Susie Meister,3,Burnout,Brianna Taylor,W
s18_the_ruins,Susie Meister,8/9,Rag Doll,Kimberly Alexander,W
s18_the_ruins,Susie Meister,9,Muay Thai,Casey Cooper,W
s13_the_duel,Svetlana Shusterman,8,Push Me,Beth Stolarczyk,W
s13_the_duel,Svetlana Shusterman,12,Push Me,Kina Dean,W
s13_the_duel,Svetlana Shusterman,15,I Can,Aneesa Ferreira,W
s35_total_madness,Swaggy C Williams,12,Launch Button,Cory Wharton,L
s41_vets_and_new_threats,Sydney Segal,14,Weight Me Up,Ashley Mitchell,W
s41_vets_and_new_threats,Sydney Segal,14,Weight Me Up,Leonardo Dionicio,W
s19_fresh_meat_ii,Sydney Walker,6,Weight for Me,Landon Lueck,L
s19_fresh_meat_ii,Sydney Walker,6,Weight for Me,Carley Johnson,L
s29_invasion_of_the_champions,Sylvia Elsrode,4,Thai Rise,LaToya Jackson,W
s29_invasion_of_the_champions,Sylvia Elsrode,6,Tuk Tuk Bang Bang,Kailah Casillas-Bird,W
s29_invasion_of_the_champions,Sylvia Elsrode,8,Bell Ringer,Jenna Compono,L
s31_vendettas,Sylvia Elsrode,5,Oil and Water,Melissa Reeves,W
s32_final_reckoning,Sylvia Elsrode,7,Ramp It Up,Derrick Henry,W
s32_final_reckoning,Sylvia Elsrode,7,Ramp It Up,Tori Deal,W
s32_final_reckoning,Sylvia Elsrode,17,Don't Trip Me Up,Johnny Bananas,W
s32_final_reckoning,Sylvia Elsrode,17,Don't Trip Me Up,Tony Raines,W
s11_the_gauntlet_2,Syrus Yarbrough,10,Beach Brawl,Derrick Kosinski,L
s18_the_ruins,Syrus Yarbrough,3,Burnout,Adam King,W
s18_the_ruins,Syrus Yarbrough,6,Hog Tie,Cohutta Grindstaff,L
s37_spies_lies_allies,Tacha Akide,3,Slipping Up,Berna Canbeldek,L
s38_ride_or_dies,Tamara Alfaro,2,Memory Lane,Horacio Gutiérrez Jr.,L
s38_ride_or_dies,Tamara Alfaro,2,Memory Lane,Olivia Kaiser,L
s41_vets_and_new_threats,Tay Wilcoxson,2,Laser Focus,Blue Kim,W
s41_vets_and_new_threats,Tay Wilcoxson,7,Pick It Up Again,Izzy Fairthorne,W
s41_vets_and_new_threats,Tay Wilcoxson,10,Busting Balls,Theo Campbell,L
s41_vets_and_new_threats,Tay Wilcoxson,10,Busting Balls,Adrienne Naylor,L
s33_war_of_the_worlds,Theo Campbell,13,Hall Brawl,Kyle Christie,W
s34_war_of_the_worlds_2,Theo Campbell,5,Die for Me,Johnny Bananas,W
s34_war_of_the_worlds_2,Theo Campbell,8,Running Riot,Kyle Christie,W
s34_war_of_the_worlds_2,Theo Campbell,9,Break Free,Idris Virgo,W
s34_war_of_the_worlds_2,Theo Campbell,11,Under the Hammer,Jordan Wiseley,L
s40_battle_of_the_eras,Theo Campbell,2,Hall Brawl,Paulie Calafiore,W
s40_battle_of_the_eras,Theo Campbell,12,Cramping Out,Johnny Bananas,L
s41_vets_and_new_threats,Theo Campbell,10,Busting Balls,CT Tamburello,W
s41_vets_and_new_threats,Theo Campbell,10,Busting Balls,Tay Wilcoxson,W
s41_vets_and_new_threats,Theo Campbell,12,Bad Dreams,Derrick Kosinski,W
s41_vets_and_new_threats,Theo Campbell,12,Bad Dreams,Dee Valladares,W
s41_vets_and_new_threats,Theo Campbell,13,Think Alike,Leroy Garrett,W
s41_vets_and_new_threats,Theo Campbell,13,Think Alike,America Lopez,W
s41_vets_and_new_threats,Theo Campbell,15,Loose Ends,Aneesa Ferreira,W
s41_vets_and_new_threats,Theo Campbell,15,Loose Ends,Jake Cornish,W
s07_the_gauntlet,Theo Gantt,15,Ride 'Em Cowboy,Cara Zavaleta,L
s29_invasion_of_the_champions,Theo King-Bradley,3,Who's Got Balls,Cory Wharton,?
s12_fresh_meat,Theo von Kurnatowski,14,Beach Course,Tina Barta,L
s19_fresh_meat_ii,Theresa Jones,9/10,Weight for Me: Black Out,Jenn Grijalva,L
s19_fresh_meat_ii,Theresa Jones,9/10,Weight for Me: Black Out,Noor Jehangir,L
s20_cutthroat,Theresa Jones,8,Back Up Off Me,Tori Hall,L
s21_rivals,Theresa Jones,3,Door Jam,Cara Maria Sorbello,L
s21_rivals,Theresa Jones,3,Door Jam,Laurel Stucky,L
s24_rivals_ii,Theresa Jones,6,Catch-22,Camila Nakagawa,L
s24_rivals_ii,Theresa Jones,6,Catch-22,Jemmye Carroll,L
s25_free_agents,Theresa Jones,6,Looper,Camila Nakagawa,W
s25_free_agents,Theresa Jones,11,Puzzle Pyramid,Laurel Stucky,L
s26_battle_of_the_exes_ii,Theresa Jones,9/10,Hall Brawl,Leroy Garrett,L
s26_battle_of_the_exes_ii,Theresa Jones,9/10,Hall Brawl,Nia Moore,L
s26_battle_of_the_exes_ii,Theresa Jones,10/11,X-Battle,Johnny Bananas,W
s26_battle_of_the_exes_ii,Theresa Jones,10/11,X-Battle,Nany González,W
s36_double_agents,Theresa Jones,9,Snapping Point,Kaycee Clark,L
s26_battle_of_the_exes_ii,Thomas Buell,2,Banded Together,Averey Tressler,L
s26_battle_of_the_exes_ii,Thomas Buell,2,Banded Together,Johnny Reilly,L
s27_battle_of_the_bloodlines,Thomas Buell,2,Squaring Off,Cohutta Grindstaff,W
s11_the_gauntlet_2,Timmy Beggy,16/17,Reverse Tug-O-War,Derrick Kosinski,W
s14_the_inferno_3,Timmy Beggy,10,Smash House,Abram Boise,?
s07_the_gauntlet,Tina Barta,5,Dead Man's Drop,Coral Smith,L
s10_the_inferno_ii,Tina Barta,4,Shack Attack,Robin Hibbard,W
s12_fresh_meat,Tina Barta,10,Beach Course,Katie Cooley,W
s12_fresh_meat,Tina Barta,10,Beach Course,Big Easy Banks,W
s12_fresh_meat,Tina Barta,14,Beach Course,Theo von Kurnatowski,W
s12_fresh_meat,Tina Barta,14,Beach Course,Chanda Sneed,W
s40_battle_of_the_eras,Tina Barta,5,Getting Hammered,Emily Schromm,W
s40_battle_of_the_eras,Tina Barta,7,Boxster-phobia,Michele Fitzgerald,L
s38_ride_or_dies,Tommy Bracco,4,Flipping Wasted,Colleen Schneider,L
s38_ride_or_dies,Tommy Bracco,4,Flipping Wasted,Kim Tränka,L
s29_invasion_of_the_champions,Tony Raines,2,In the Trenches,Bruno Bettencourt,W
s29_invasion_of_the_champions,Tony Raines,6,Tuk Tuk Bang Bang,Shane Landrum,L
s30_xxx_dirty_30,Tony Raines,4,The Great Escape,Ammo Hall,L
s30_xxx_dirty_30,Tony Raines,12,Web of Lies,Dario Medrano,W
s32_final_reckoning,Tony Raines,17,Don't Trip Me Up,Joss Mooney,L
s32_final_reckoning,Tony Raines,17,Don't Trip Me Up,Sylvia Elsrode,L
s32_final_reckoning,Tony Raines,19,Milk and Cookies,Natalie Negrotti,L
s32_final_reckoning,Tony Raines,19,Milk and Cookies,Paulie Calafiore,L
s40_battle_of_the_eras,Tony Raines,2,Balls In,Leroy Garrett,W
s40_battle_of_the_eras,Tony Raines,3,One Step at a Time,Darrell Taylor,L
s07_the_gauntlet,Tonya Cooley,3,Perfect Fit,Steve Meinke,L
s10_the_inferno_ii,Tonya Cooley,12,Patch Work,Julie Stoffer,W
s10_the_inferno_ii,Tonya Cooley,15,Spinner,Shavonda Billingslea,W
s12_fresh_meat,Tonya Cooley,8,Forest Course,Wes Bergmann,L
s12_fresh_meat,Tonya Cooley,8,Forest Course,Casey Cooper,L
s16_the_island,Tonya Cooley,1,Leaning Tower,Abram Boise,L
s18_the_ruins,Tonya Cooley,1,Shoots and Ladders,Diem Brown,W
s30_xxx_dirty_30,Tori Deal,7,Striptease,Marie Roda,W
s32_final_reckoning,Tori Deal,7,Ramp It Up,Joss Mooney,L
s32_final_reckoning,Tori Deal,7,Ramp It Up,Sylvia Elsrode,L
s34_war_of_the_worlds_2,Tori Deal,10,Blockbuster,Georgia Harrison,W
s34_war_of_the_worlds_2,Tori Deal,12,Hall Brawl,Jenny West,W
s35_total_madness,Tori Deal,7,Dust to Dust,Jenna Compono,L
s36_double_agents,Tori Deal,5,Asset Destruction,Aneesa Ferreira,L
s37_spies_lies_allies,Tori Deal,18,Drone Drop,Amanda Garcia,W
s38_ride_or_dies,Tori Deal,1,You Move I Move,Kailah Casillas-Bird,W
s38_ride_or_dies,Tori Deal,1,You Move I Move,Sam Bird,W
s40_battle_of_the_eras,Tori Deal,9,Cable Connection Showdown,Kaycee Clark,W
s40_battle_of_the_eras,Tori Deal,17,The Final Elimination,Cara Maria Sorbello,W
s15_the_gauntlet_iii,Tori Hall,6,Ball Brawl,Melinda Collins,W
s17_the_duel_ii,Tori Hall,9/10,The Elevator,Aneesa Ferreira,L
s20_cutthroat,Tori Hall,8/9,Back Up Off Me,Theresa Jones,W
s37_spies_lies_allies,Tracy Candela,2,Flipping Agents,Ed Eason,L
s37_spies_lies_allies,Tracy Candela,2,Flipping Agents,Emy Alupei,L
s23_battle_of_the_seasons_2012,Trey Weatherholtz,6,Knot So Fast,Dustin Zito,L
s23_battle_of_the_seasons_2012,Trey Weatherholtz,6,Knot So Fast,Nany González,L
s24_rivals_ii,Trey Weatherholtz,5,Breaking on Through,Leroy Garrett,?
s24_rivals_ii,Trey Weatherholtz,5,Breaking on Through,Ty Ruff,?
s07_the_gauntlet,Trishelle Cannatella,8,Perfect Fit,Steve Meinke,W
s07_the_gauntlet,Trishelle Cannatella,9,Perfect Fit,Sarah Greyson,L
s08_the_inferno,Trishelle Cannatella,4,Chili Counter,Holly Shand,L
s23_battle_of_the_seasons_2012,Trishelle Cannatella,10,Water Torture,Marie Roda,W
s23_battle_of_the_seasons_2012,Trishelle Cannatella,10,Water Torture,Robb Schreiber,W
s38_ride_or_dies,Turbo Çamkıran,2,Memory Lane,Horacio Gutiérrez Jr.,L
s38_ride_or_dies,Turbo Çamkıran,2,Memory Lane,Olivia Kaiser,L
s41_vets_and_new_threats,Turbo Çamkıran,14,Weight Me Up,Ashley Mitchell,W
s41_vets_and_new_threats,Turbo Çamkıran,14,Weight Me Up,Leonardo Dionicio,W
s20_cutthroat,Ty Ruff,5,Pole Me Over,Brandon Nelson,?
s21_rivals,Ty Ruff,4,Going Up,Kenny Santucci,L
s21_rivals,Ty Ruff,4,Going Up,Wes Bergmann,L
s22_battle_of_the_exes,Ty Ruff,3,Banded Together,Leroy Garrett,W
s22_battle_of_the_exes,Ty Ruff,3,Banded Together,Naomi Defensor,W
s22_battle_of_the_exes,Ty Ruff,5,X Battle,Abram Boise,W
s22_battle_of_the_exes,Ty Ruff,5,X Battle,Cara Maria Sorbello,W
s22_battle_of_the_exes,Ty Ruff,7/8,Hall Pass,Dunbar Merrill,W
s22_battle_of_the_exes,Ty Ruff,7/8,Hall Pass,Paula Meronek,W
s24_rivals_ii,Ty Ruff,5,Breaking on Through,Trey Weatherholtz,W
s24_rivals_ii,Ty Ruff,5,Breaking on Through,Zach Nichols,W
s24_rivals_ii,Ty Ruff,7,Last Chance,Jordan Wiseley,L
s24_rivals_ii,Ty Ruff,7,Last Chance,Marlon Williams,L
s13_the_duel,Tyler Duckworth,2,I Can,Johnny Bananas,W
s13_the_duel,Tyler Duckworth,3,Ascender,Derrick Kosinski,L
s15_the_gauntlet_iii,Tyler Duckworth,2,Force Field,Frank Roessler,L
s20_cutthroat,Tyler Duckworth,8/9,Back Up Off Me,Johnny Bananas,W
s20_cutthroat,Tyler Duckworth,9/10,Pole Me Over,Derrick Kosinski,W
s21_rivals,Tyler Duckworth,8/9,T-Bone,Adam King,W
s21_rivals,Tyler Duckworth,8/9,T-Bone,CT Tamburello,W
s14_the_inferno_3,Tyri Ballard-Brown,2/3,Head Rush,Alton Williams,L
s16_the_island,Tyri Ballard-Brown,5,Bridge It,Dan Walsh,L
s21_rivals,Tyri Ballard-Brown,2,Blast Off,Kenny Santucci,L
s21_rivals,Tyri Ballard-Brown,2,Blast Off,Wes Bergmann,L
s22_battle_of_the_exes,Tyri Ballard-Brown,4,X Knocks the Spot,Aneesa Ferreira,L
s22_battle_of_the_exes,Tyri Ballard-Brown,4,X Knocks the Spot,Rachel Robinson,L
s24_rivals_ii,Tyri Ballard-Brown,1,Last Chance,Derek Chavez,L
s24_rivals_ii,Tyri Ballard-Brown,1,Last Chance,Robb Schreiber,L
s10_the_inferno_ii,Veronica Portillo,8,That's a Wrap,Jodi Weatherton,W
s18_the_ruins,Veronica Portillo,6,Hog Tie,KellyAnne Judd,L
s30_xxx_dirty_30,Veronica Portillo,12,Web of Lies,Aneesa Ferreira,W
s31_vendettas,Veronica Portillo,7/8,Crazy 8,Aneesa Ferreira,?
s38_ride_or_dies,Veronica Portillo,7,Deep Web,Amber Borzotra,L
s38_ride_or_dies,Veronica Portillo,7,Deep Web,Chauncey Palmer,L
s31_vendettas,Victor Arroyo,7,Troubled Water,Brad Fiorenza,L
s27_battle_of_the_bloodlines,Vince Gliatta,10,Through Thick and Thin,Cara Maria Sorbello,L
s27_battle_of_the_bloodlines,Vince Gliatta,10,Through Thick and Thin,Jamie Banks,L
s20_cutthroat,Vinny Foti,3,Die Hard,Big Easy Banks,L
s12_fresh_meat,Wes Bergmann,2,Beach Course,Danny Jamieson,W
s12_fresh_meat,Wes Bergmann,2,Beach Course,Evelyn Smith,W
s12_fresh_meat,Wes Bergmann,4,Forest Course,Melinda Collins,W
s12_fresh_meat,Wes Bergmann,4,Forest Course,Ryan Kehoe,W
s12_fresh_meat,Wes Bergmann,6,Cliffside Course,Johanna Botta,W
s12_fresh_meat,Wes Bergmann,6,Cliffside Course,Jesse Stark,W
s12_fresh_meat,Wes Bergmann,8,Forest Course,Tonya Cooley,W
s12_fresh_meat,Wes Bergmann,8,Forest Course,Johnnie McBride,W
s12_fresh_meat,Wes Bergmann,12,Cliffside Course,Shane Landrum,W
s12_fresh_meat,Wes Bergmann,12,Cliffside Course,Linette Gallo,W
s13_the_duel,Wes Bergmann,9,Pole Wrestle,Derrick Kosinski,W
s18_the_ruins,Wes Bergmann,1,Shoots and Ladders,Chet Cannon,W
s18_the_ruins,Wes Bergmann,2,Shadowfighter,Nick Brown,W
s18_the_ruins,Wes Bergmann,5,Spool,Cohutta Grindstaff,L
s19_fresh_meat_ii,Wes Bergmann,7,Lost and Found,Evelyn Smith,L
s19_fresh_meat_ii,Wes Bergmann,7,Lost and Found,Luke Wolfe,L
s21_rivals,Wes Bergmann,2,Blast Off,Davis Mallory,W
s21_rivals,Wes Bergmann,2,Blast Off,Tyri Ballard-Brown,W
s21_rivals,Wes Bergmann,4,Going Up,Brandon Nelson,W
s21_rivals,Wes Bergmann,4,Going Up,Ty Ruff,W
s22_battle_of_the_exes,Wes Bergmann,1,X Knocks the Spot,Nate Stodghill,W
s22_battle_of_the_exes,Wes Bergmann,1,X Knocks the Spot,Priscilla Mendez,W
s22_battle_of_the_exes,Wes Bergmann,2,X Battle,Leroy Garrett,L
s22_battle_of_the_exes,Wes Bergmann,2,X Battle,Naomi Defensor,L
s23_battle_of_the_seasons_2012,Wes Bergmann,1,Hall Brawl,Cara Maria Sorbello,L
s23_battle_of_the_seasons_2012,Wes Bergmann,1,Hall Brawl,Big Easy Banks,L
s26_battle_of_the_exes_ii,Wes Bergmann,9/10,Hall Brawl,Leroy Garrett,L
s26_battle_of_the_exes_ii,Wes Bergmann,9/10,Hall Brawl,Nia Moore,L
s28_rivals_iii,Wes Bergmann,9,Hear Me Out,Jamie Banks,W
s28_rivals_iii,Wes Bergmann,9,Hear Me Out,KellyAnne Judd,W
s28_rivals_iii,Wes Bergmann,11,Shattered Dreams,Nate Siebenmark,W
s28_rivals_iii,Wes Bergmann,11,Shattered Dreams,Christina LeBlanc,W
s28_rivals_iii,Wes Bergmann,12,Tunnel Vision,Dario Medrano,L
s28_rivals_iii,Wes Bergmann,12,Tunnel Vision,Nicole Ramos,L
s33_war_of_the_worlds,Wes Bergmann,5,Lights Out,Zach Nichols,W
s33_war_of_the_worlds,Wes Bergmann,5,Lights Out,Zahida Allen,W
s34_war_of_the_worlds_2,Wes Bergmann,3,Firing Squad,Stephen Bear,L
s35_total_madness,Wes Bergmann,10,Charge the Wall,Johnny Bananas,L
s36_double_agents,Wes Bergmann,3,Snapping Point,Devin Walker,L
s41_vets_and_new_threats,Will Gagnon,16,Tight Quarters,Michaela Bradshaw,L
s41_vets_and_new_threats,Will Gagnon,16,Tight Quarters,Cedric Hodges,L
s41_vets_and_new_threats,Yeremi Hykel,11,Pull It Together,Jonna Mannion,W
s41_vets_and_new_threats,Yeremi Hykel,11,Pull It Together,Gabe Wai,W
s15_the_gauntlet_iii,Zach Mann,4,Sliders,Frank Roessler,L
s23_battle_of_the_seasons_2012,Zach Nichols,7,Water Torture,Jemmye Carroll,W
s23_battle_of_the_seasons_2012,Zach Nichols,7,Water Torture,Ryan Knight,W
s23_battle_of_the_seasons_2012,Zach Nichols,8,Hall Brawl,CJ Koegel,W
s23_battle_of_the_seasons_2012,Zach Nichols,8,Hall Brawl,Jasmine Reynaud,W
s24_rivals_ii,Zach Nichols,5,Breaking on Through,Leroy Garrett,?
s24_rivals_ii,Zach Nichols,5,Breaking on Through,Ty Ruff,?
s25_free_agents,Zach Nichols,4,Oppenheimer,Brandon Nelson,W
s26_battle_of_the_exes_ii,Zach Nichols,8,Hammer It Home,Jordan Wiseley,L
s26_battle_of_the_exes_ii,Zach Nichols,8,Hammer It Home,Sarah Rice,L
s29_invasion_of_the_champions,Zach Nichols,7,Pole Wrestle,Darrell Taylor,L
s32_final_reckoning,Zach Nichols,13,Shake It Off,Cory Wharton,L
s32_final_reckoning,Zach Nichols,13,Shake It Off,Devin Walker,L
s33_war_of_the_worlds,Zach Nichols,3,Map It Out,Johnny Bananas,W
s33_war_of_the_worlds,Zach Nichols,3,Map It Out,Morgan Willett,W
s33_war_of_the_worlds,Zach Nichols,5,Lights Out,Wes Bergmann,L
s33_war_of_the_worlds,Zach Nichols,5,Lights Out,Dee Nguyen,L
s33_war_of_the_worlds,Zahida Allen,3,Map It Out,Johnny Bananas,W
s33_war_of_the_worlds,Zahida Allen,3,Map It Out,Morgan Willett,W
s33_war_of_the_worlds,Zahida Allen,5,Lights Out,Wes Bergmann,L
s33_war_of_the_worlds,Zahida Allen,5,Lights Out,Dee Nguyen,L
s39_battle_for_a_new_champion,Zara Zoffany,15,Conquest Elimination,Horacio Gutiérrez Jr.,L
