season_id,player,episode,game,result
s38_ride_or_dies,Amber Borzotra,14,Takes Two to Tango,S
s38_ride_or_dies,Amber Borzotra,14/15,,S
s38_ride_or_dies,Amber Borzotra,15,Runaway Ride,L
s36_double_agents,Amber Martinez,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s36_double_agents,Amber Martinez,1,Decryption,S
s36_double_agents,Amber Martinez,2,Ice Spy,S
s36_double_agents,Amber Martinez,3,Road Kill,S
s36_double_agents,Amber Martinez,4,Drone Control,S
s36_double_agents,Amber Martinez,5,Agent Down,S
s36_double_agents,Amber Martinez,6,Smuggle Run,S
s36_double_agents,Amber Martinez,7,Aerial Takedown,S
s36_double_agents,Amber Martinez,8,All Brawl,S
s36_double_agents,Amber Martinez,9,Interrogation,S
s36_double_agents,Amber Martinez,10,Black Sand Ops,L
s41_vets_and_new_threats,America Lopez,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,America Lopez,1,Mud Ball Madness,S
s41_vets_and_new_threats,America Lopez,2,Side by Side,S
s41_vets_and_new_threats,America Lopez,3,Water Tower,S
s41_vets_and_new_threats,America Lopez,4,Amazed,S
s41_vets_and_new_threats,America Lopez,5,Dirtballer,S
s41_vets_and_new_threats,America Lopez,6,Runes My Life,S
s41_vets_and_new_threats,America Lopez,7,Drive Me Crazy,S
s41_vets_and_new_threats,America Lopez,8,Cyclone,S
s41_vets_and_new_threats,America Lopez,9,Broken Dreams,S
s41_vets_and_new_threats,America Lopez,10,Fast Thinking,S
s41_vets_and_new_threats,America Lopez,11,Band Together,S
s41_vets_and_new_threats,America Lopez,12,Running Man,S
s41_vets_and_new_threats,America Lopez,13,Haystack Heist,L
s30_xxx_dirty_30,Ammo Hall,1,The Purge,S
s30_xxx_dirty_30,Ammo Hall,1,The Purge,W
s30_xxx_dirty_30,Ammo Hall,1,The Purge,S
s30_xxx_dirty_30,Ammo Hall,2/3,Cool Under Fire,S
s30_xxx_dirty_30,Ammo Hall,3/4,Battle Royale,L
s30_xxx_dirty_30,Ammo Hall,6,Pirates' Treasure,L
s38_ride_or_dies,Analyse Talavera,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s38_ride_or_dies,Analyse Talavera,1,Bolas for Blood,S
s38_ride_or_dies,Analyse Talavera,2,Balancing Act,S
s38_ride_or_dies,Analyse Talavera,3,Build Me Up,S
s38_ride_or_dies,Analyse Talavera,4,Hold On for Me,L
s24_rivals_ii,Anastasia Miller,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s24_rivals_ii,Anastasia Miller,1,Game of Inches,S
s24_rivals_ii,Anastasia Miller,2,XXX Games,L
s06_battle_of_the_sexes,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s06_battle_of_the_sexes,Aneesa Ferreira,1/2,Sergeant Says,S
s06_battle_of_the_sexes,Aneesa Ferreira,3,Dead Man's Drop,S
s06_battle_of_the_sexes,Aneesa Ferreira,4,Tree House,S
s06_battle_of_the_sexes,Aneesa Ferreira,5,Breath-Hold Bungee,S
s06_battle_of_the_sexes,Aneesa Ferreira,7,Seven Rings of Saturn,S
s06_battle_of_the_sexes,Aneesa Ferreira,8,Freeze Your Butt Off,S
s06_battle_of_the_sexes,Aneesa Ferreira,9,People Mover,L
s09_battle_of_the_sexes_2,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s09_battle_of_the_sexes_2,Aneesa Ferreira,1/2,Dangle Drop,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,3,Snake Pit Poker,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,4,Melt with You,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,5,Bombs Away,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,6,Junk Boat,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,7,High Noon,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,8,Fill 'Er Up,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,9,Sa Wing,S
s09_battle_of_the_sexes_2,Aneesa Ferreira,10,Electro Shock,L
s11_the_gauntlet_2,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s11_the_gauntlet_2,Aneesa Ferreira,1,Royal Rumble,S
s11_the_gauntlet_2,Aneesa Ferreira,2,Chock Full o' Coconuts,S
s11_the_gauntlet_2,Aneesa Ferreira,3,Team Builders,W
s11_the_gauntlet_2,Aneesa Ferreira,4,Moving Pyramid,W
s11_the_gauntlet_2,Aneesa Ferreira,5,Spongeworthy,S
s11_the_gauntlet_2,Aneesa Ferreira,6,Body Painters,W
s11_the_gauntlet_2,Aneesa Ferreira,7,Rickshaw Races,S
s11_the_gauntlet_2,Aneesa Ferreira,8,Team Strength,S
s11_the_gauntlet_2,Aneesa Ferreira,9,Balancing Act,S
s11_the_gauntlet_2,Aneesa Ferreira,10,Buck-A-Neer,S
s11_the_gauntlet_2,Aneesa Ferreira,11,Pull Me,W
s11_the_gauntlet_2,Aneesa Ferreira,12,Spare Tires,W
s11_the_gauntlet_2,Aneesa Ferreira,13,Easy Does It,S
s11_the_gauntlet_2,Aneesa Ferreira,14,The Pit,S
s11_the_gauntlet_2,Aneesa Ferreira,15,Blind Trust,W
s11_the_gauntlet_2,Aneesa Ferreira,16/17,Piece by Piece,S
s11_the_gauntlet_2,Aneesa Ferreira,17,Bet Your Booty,?
s13_the_duel,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s13_the_duel,Aneesa Ferreira,1/2,Reaching Out,S
s13_the_duel,Aneesa Ferreira,2/3,Ring Toss,S
s13_the_duel,Aneesa Ferreira,3,Pass with Care,S
s13_the_duel,Aneesa Ferreira,4,Roller Derby,L
s13_the_duel,Aneesa Ferreira,5,Push Over,S
s13_the_duel,Aneesa Ferreira,6,Flying Leap,S
s13_the_duel,Aneesa Ferreira,7,Throwback,S
s13_the_duel,Aneesa Ferreira,8,Rafty Race,S
s13_the_duel,Aneesa Ferreira,9,Pole Dance,S
s13_the_duel,Aneesa Ferreira,10,Dine-N-Dash,L
s13_the_duel,Aneesa Ferreira,11,Stacking Stairs,S
s13_the_duel,Aneesa Ferreira,12,Ice Breakers,S
s13_the_duel,Aneesa Ferreira,13,Sunken Treasure,S
s13_the_duel,Aneesa Ferreira,14,Around the Block,L
s13_the_duel,Aneesa Ferreira,15,Paddle Me,L
s14_the_inferno_3,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s14_the_inferno_3,Aneesa Ferreira,1,Unbraided,S
s14_the_inferno_3,Aneesa Ferreira,2/3,Ladder Race,S
s14_the_inferno_3,Aneesa Ferreira,3,Battering Ram,S
s14_the_inferno_3,Aneesa Ferreira,4,Wrap and Roll,S
s14_the_inferno_3,Aneesa Ferreira,5,Rope Burn,S
s14_the_inferno_3,Aneesa Ferreira,6,Reversible Climbing Wall,S
s14_the_inferno_3,Aneesa Ferreira,7,Grape Smash,S
s14_the_inferno_3,Aneesa Ferreira,8,Steady as You Go,S
s14_the_inferno_3,Aneesa Ferreira,9,Leaps and Bounds,S
s14_the_inferno_3,Aneesa Ferreira,10,Dog Day Afternoon,S
s14_the_inferno_3,Aneesa Ferreira,11,Hand Car,S
s14_the_inferno_3,Aneesa Ferreira,12,Giraffic Park,S
s14_the_inferno_3,Aneesa Ferreira,13,Captain's Chair,S
s14_the_inferno_3,Aneesa Ferreira,14,Hook Me,S
s14_the_inferno_3,Aneesa Ferreira,15,Nothin' but Net,L
s17_the_duel_ii,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s17_the_duel_ii,Aneesa Ferreira,1/2,Last Man Standing,L
s17_the_duel_ii,Aneesa Ferreira,2,Freezing as Puck,S
s17_the_duel_ii,Aneesa Ferreira,3,All Shook Up,S
s17_the_duel_ii,Aneesa Ferreira,4,Luging My Mind,S
s17_the_duel_ii,Aneesa Ferreira,5,Don't Let Go,S
s17_the_duel_ii,Aneesa Ferreira,6,Dangle Duo,S
s17_the_duel_ii,Aneesa Ferreira,7,Burnt,L
s17_the_duel_ii,Aneesa Ferreira,8,Upside Downer,S
s17_the_duel_ii,Aneesa Ferreira,9/10,Spelling Air,L
s17_the_duel_ii,Aneesa Ferreira,10,,?
s17_the_duel_ii,Aneesa Ferreira,10,Final Challenge,?
s21_rivals,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s21_rivals,Aneesa Ferreira,1,High Dive,L
s22_battle_of_the_exes,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s22_battle_of_the_exes,Aneesa Ferreira,1,Give Me Some Honey,S
s22_battle_of_the_exes,Aneesa Ferreira,2,Hook Up,S
s22_battle_of_the_exes,Aneesa Ferreira,3,Mental Connection,S
s22_battle_of_the_exes,Aneesa Ferreira,4,Rolling in the Deep,L
s22_battle_of_the_exes,Aneesa Ferreira,5,Don't Rock the Boat,S
s22_battle_of_the_exes,Aneesa Ferreira,6,Lube Me Up,L
s24_rivals_ii,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s24_rivals_ii,Aneesa Ferreira,1,Game of Inches,S
s24_rivals_ii,Aneesa Ferreira,2,XXX Games,S
s24_rivals_ii,Aneesa Ferreira,3,Mind Over Splatter,S
s24_rivals_ii,Aneesa Ferreira,4,Stumped,S
s24_rivals_ii,Aneesa Ferreira,5,Frog Smash,S
s24_rivals_ii,Aneesa Ferreira,6,Frenemies,S
s24_rivals_ii,Aneesa Ferreira,7,Blind Leading the Blind,W
s24_rivals_ii,Aneesa Ferreira,8,Swingers,S
s24_rivals_ii,Aneesa Ferreira,9,Rampage,S
s24_rivals_ii,Aneesa Ferreira,10/11,Color Correction,L
s25_free_agents,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s25_free_agents,Aneesa Ferreira,1,Out on a Ledge,W
s25_free_agents,Aneesa Ferreira,2,Auto Body Rally,S
s25_free_agents,Aneesa Ferreira,3,Bar Crawl,S
s25_free_agents,Aneesa Ferreira,4,Bounce Out,S
s25_free_agents,Aneesa Ferreira,5,Piggy Back,S
s25_free_agents,Aneesa Ferreira,6,Smarty Pants,S
s25_free_agents,Aneesa Ferreira,7,Sausage Party,L
s25_free_agents,Aneesa Ferreira,8,Hold That Pose,L
s27_battle_of_the_bloodlines,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Aneesa Ferreira,1,Water Battle,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,2,Family Dinner,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,3/4,Meet Me Halfway,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,4/5,Air to the Throne,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,6,Family Connection,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,7,Hand Me Down,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,8,Too Clingy,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,9,Air Pockets,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,10,Weight for Me,S
s27_battle_of_the_bloodlines,Aneesa Ferreira,11,Truck Crossing,L
s30_xxx_dirty_30,Aneesa Ferreira,1,The Purge,W
s30_xxx_dirty_30,Aneesa Ferreira,1,The Purge,S
s30_xxx_dirty_30,Aneesa Ferreira,1,The Purge,S
s30_xxx_dirty_30,Aneesa Ferreira,2/3,Cool Under Fire,S
s30_xxx_dirty_30,Aneesa Ferreira,3/4,Battle Royale,W
s30_xxx_dirty_30,Aneesa Ferreira,6/7,Pirates' Treasure,?
s30_xxx_dirty_30,Aneesa Ferreira,7,Ups and Downs,L
s30_xxx_dirty_30,Aneesa Ferreira,8/9,In Redemption House,?
s30_xxx_dirty_30,Aneesa Ferreira,11/12,Saved by the Bell,L
s35_total_madness,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s35_total_madness,Aneesa Ferreira,1,Battle Lines,S
s35_total_madness,Aneesa Ferreira,2,Airdrop Extraction,S
s35_total_madness,Aneesa Ferreira,3,Decode and Detonate,S
s35_total_madness,Aneesa Ferreira,4,Cold War,W
s35_total_madness,Aneesa Ferreira,5/6,Bomb Squad,S
s35_total_madness,Aneesa Ferreira,6/7,Fast & Furious,S
s35_total_madness,Aneesa Ferreira,8,Decontamination,S
s35_total_madness,Aneesa Ferreira,9,Tunnel Rats,L
s35_total_madness,Aneesa Ferreira,10,Throne Off,S
s35_total_madness,Aneesa Ferreira,11,Flag Down,S
s35_total_madness,Aneesa Ferreira,12,Tanks-A Lot,S
s35_total_madness,Aneesa Ferreira,13,Bloc'd In,W
s35_total_madness,Aneesa Ferreira,14,Running Out of Time,L
s35_total_madness,Aneesa Ferreira,},,?
s36_double_agents,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s36_double_agents,Aneesa Ferreira,1,Decryption,W
s36_double_agents,Aneesa Ferreira,2,Ice Spy,W
s36_double_agents,Aneesa Ferreira,3,Road Kill,S
s36_double_agents,Aneesa Ferreira,4,Drone Control,S
s36_double_agents,Aneesa Ferreira,5,Agent Down,L
s36_double_agents,Aneesa Ferreira,6,Smuggle Run,S
s36_double_agents,Aneesa Ferreira,7,Aerial Takedown,S
s36_double_agents,Aneesa Ferreira,8,All Brawl,S
s36_double_agents,Aneesa Ferreira,9,Interrogation,S
s36_double_agents,Aneesa Ferreira,10,Black Sand Ops,S
s36_double_agents,Aneesa Ferreira,11/12,Air Lift,S
s36_double_agents,Aneesa Ferreira,12/13,Survive the Night,S
s36_double_agents,Aneesa Ferreira,14,Undercover,W
s36_double_agents,Aneesa Ferreira,15,Spy Dive,L
s37_spies_lies_allies,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s37_spies_lies_allies,Aneesa Ferreira,1,Compromised,W
s37_spies_lies_allies,Aneesa Ferreira,2,Heli Heist,S
s37_spies_lies_allies,Aneesa Ferreira,3,Sea Cave Recon,S
s37_spies_lies_allies,Aneesa Ferreira,4,Undercover Comms,S
s37_spies_lies_allies,Aneesa Ferreira,5,Mindfield,?
s38_ride_or_dies,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s38_ride_or_dies,Aneesa Ferreira,1,Not in Game,?
s38_ride_or_dies,Aneesa Ferreira,2,Not in Game,?
s38_ride_or_dies,Aneesa Ferreira,3,Build Me Up,S
s38_ride_or_dies,Aneesa Ferreira,4,Hold On for Me,S
s38_ride_or_dies,Aneesa Ferreira,5,Royal Relay,S
s38_ride_or_dies,Aneesa Ferreira,6,Down the Line,L
s38_ride_or_dies,Aneesa Ferreira,7,Peaking Blinders,S
s38_ride_or_dies,Aneesa Ferreira,8,Double Trouble,W
s38_ride_or_dies,Aneesa Ferreira,9,Haul or Nothing,S
s38_ride_or_dies,Aneesa Ferreira,10,Last Life,W
s38_ride_or_dies,Aneesa Ferreira,11,Spin Class,W
s38_ride_or_dies,Aneesa Ferreira,12,Chopper Drop,S
s38_ride_or_dies,Aneesa Ferreira,13,Blind Faith,W
s38_ride_or_dies,Aneesa Ferreira,14,Takes Two to Tango,W
s38_ride_or_dies,Aneesa Ferreira,14/15,,L
s38_ride_or_dies,Aneesa Ferreira,15,Runaway Ride,L
s38_ride_or_dies,Aneesa Ferreira,16,Frozen Senseless,S
s38_ride_or_dies,Aneesa Ferreira,17/18/19,Final Challenge,?
s40_battle_of_the_eras,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s40_battle_of_the_eras,Aneesa Ferreira,1/2,Light It Up,L
s40_battle_of_the_eras,Aneesa Ferreira,3,Gladieater,S
s40_battle_of_the_eras,Aneesa Ferreira,4,Cradled Cranium,L
s41_vets_and_new_threats,Aneesa Ferreira,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s41_vets_and_new_threats,Aneesa Ferreira,1,Mud Ball Madness,S
s41_vets_and_new_threats,Aneesa Ferreira,2,Side by Side,S
s41_vets_and_new_threats,Aneesa Ferreira,3,Water Tower,S
s41_vets_and_new_threats,Aneesa Ferreira,4,Amazed,S
s41_vets_and_new_threats,Aneesa Ferreira,5,Dirtballer,S
s41_vets_and_new_threats,Aneesa Ferreira,6,Runes My Life,S
s41_vets_and_new_threats,Aneesa Ferreira,7,Drive Me Crazy,S
s41_vets_and_new_threats,Aneesa Ferreira,8,Cyclone,S
s41_vets_and_new_threats,Aneesa Ferreira,9,Broken Dreams,S
s41_vets_and_new_threats,Aneesa Ferreira,10,Fast Thinking,S
s41_vets_and_new_threats,Aneesa Ferreira,11,Band Together,S
s41_vets_and_new_threats,Aneesa Ferreira,12,Running Man,S
s41_vets_and_new_threats,Aneesa Ferreira,13,Haystack Heist,S
s41_vets_and_new_threats,Aneesa Ferreira,14,Rune Race,S
s41_vets_and_new_threats,Aneesa Ferreira,15,Dirty Drifter,L
s15_the_gauntlet_iii,Angel Turlington,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s15_the_gauntlet_iii,Angel Turlington,1,Tug of War,S
s15_the_gauntlet_iii,Angel Turlington,1,Piñata Pit,S
s15_the_gauntlet_iii,Angel Turlington,2,Screw You,L
s32_final_reckoning,Angela Babicz,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s32_final_reckoning,Angela Babicz,1,Opening Challenge,S
s32_final_reckoning,Angela Babicz,2/3,Wreck Yourself,S
s32_final_reckoning,Angela Babicz,5,Shark Bait,S
s32_final_reckoning,Angela Babicz,6/7,Off the Rails,S
s32_final_reckoning,Angela Babicz,7/8,Dig Deep,L
s09_battle_of_the_sexes_2,Angela Trimbur,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s09_battle_of_the_sexes_2,Angela Trimbur,1/2,Dangle Drop,S
s09_battle_of_the_sexes_2,Angela Trimbur,3,Snake Pit Poker,S
s09_battle_of_the_sexes_2,Angela Trimbur,4,Melt with You,S
s09_battle_of_the_sexes_2,Angela Trimbur,5,Bombs Away,S
s09_battle_of_the_sexes_2,Angela Trimbur,6,Junk Boat,S
s09_battle_of_the_sexes_2,Angela Trimbur,7,High Noon,L
s27_battle_of_the_bloodlines,Anthony Cuomo,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s27_battle_of_the_bloodlines,Anthony Cuomo,1,Water Battle,S
s27_battle_of_the_bloodlines,Anthony Cuomo,2,Family Dinner,S
s27_battle_of_the_bloodlines,Anthony Cuomo,3/4,Meet Me Halfway,W
s27_battle_of_the_bloodlines,Anthony Cuomo,4/5,Air to the Throne,W
s27_battle_of_the_bloodlines,Anthony Cuomo,6,Family Connection,W
s27_battle_of_the_bloodlines,Anthony Cuomo,7,Hand Me Down,W
s27_battle_of_the_bloodlines,Anthony Cuomo,8,Too Clingy,L
s06_battle_of_the_sexes,Antoine de Bouverie,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s06_battle_of_the_sexes,Antoine de Bouverie,1/2,Sergeant Says,S
s06_battle_of_the_sexes,Antoine de Bouverie,3,Dead Man's Drop,S
s06_battle_of_the_sexes,Antoine de Bouverie,4,Tree House,S
s06_battle_of_the_sexes,Antoine de Bouverie,5,Breath-Hold Bungee,S
s06_battle_of_the_sexes,Antoine de Bouverie,7,Seven Rings of Saturn,S
s06_battle_of_the_sexes,Antoine de Bouverie,8,Freeze Your Butt Off,S
s06_battle_of_the_sexes,Antoine de Bouverie,9,People Mover,S
s06_battle_of_the_sexes,Antoine de Bouverie,10,Battle of the Opposite Sexes,S
s06_battle_of_the_sexes,Antoine de Bouverie,11,Leaky River,S
s06_battle_of_the_sexes,Antoine de Bouverie,12,Stairway to Heaven,S
s06_battle_of_the_sexes,Antoine de Bouverie,13,Collision Course,S
s06_battle_of_the_sexes,Antoine de Bouverie,14,Spider Mon,S
s06_battle_of_the_sexes,Antoine de Bouverie,15,Human Aquarium,W
s06_battle_of_the_sexes,Antoine de Bouverie,16,Razor's Edge,W
s06_battle_of_the_sexes,Antoine de Bouverie,17,Maximum Velocity,L
s09_battle_of_the_sexes_2,Arissa Hill,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s09_battle_of_the_sexes_2,Arissa Hill,1/2,Dangle Drop,S
s09_battle_of_the_sexes_2,Arissa Hill,3,Snake Pit Poker,S
s09_battle_of_the_sexes_2,Arissa Hill,4,Melt with You,S
s09_battle_of_the_sexes_2,Arissa Hill,5,Bombs Away,S
s09_battle_of_the_sexes_2,Arissa Hill,6,Junk Boat,S
s09_battle_of_the_sexes_2,Arissa Hill,7,High Noon,S
s09_battle_of_the_sexes_2,Arissa Hill,8,Fill 'Er Up,S
s09_battle_of_the_sexes_2,Arissa Hill,9,Sa Wing,S
s09_battle_of_the_sexes_2,Arissa Hill,10,Electro Shock,S
s09_battle_of_the_sexes_2,Arissa Hill,11,Pop Culture Bike Jump,W
s09_battle_of_the_sexes_2,Arissa Hill,12,The Shredder,S
s09_battle_of_the_sexes_2,Arissa Hill,13,Cast a Spell,S
s09_battle_of_the_sexes_2,Arissa Hill,14,Semi-Cross,S
s09_battle_of_the_sexes_2,Arissa Hill,15,Car-Go,S
s09_battle_of_the_sexes_2,Arissa Hill,16,Vertigo,W
s09_battle_of_the_sexes_2,Arissa Hill,17,Escape from Santa Fe,?
s35_total_madness,Asaf Goren,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s35_total_madness,Asaf Goren,1,Battle Lines,L
s39_battle_for_a_new_champion,Asaf Goren,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s39_battle_for_a_new_champion,Asaf Goren,1,Hole Control,S
s39_battle_for_a_new_champion,Asaf Goren,2,Ball Control,S
s39_battle_for_a_new_champion,Asaf Goren,3,Control Tower,S
s39_battle_for_a_new_champion,Asaf Goren,4,Under Control,S
s39_battle_for_a_new_champion,Asaf Goren,5,Upside Down Whirled,S
s39_battle_for_a_new_champion,Asaf Goren,6,Bingo Bango,S
s39_battle_for_a_new_champion,Asaf Goren,7,Working the Angles,S
s39_battle_for_a_new_champion,Asaf Goren,8,Tower of Power,S
s39_battle_for_a_new_champion,Asaf Goren,9,Doom Sticks,?
s39_battle_for_a_new_champion,Asaf Goren,10,Sky Ball,W
s39_battle_for_a_new_champion,Asaf Goren,11,Banquet of Champions,S
s39_battle_for_a_new_champion,Asaf Goren,12,We All Fall Down,S
s39_battle_for_a_new_champion,Asaf Goren,13,Getting Tanked,S
s39_battle_for_a_new_champion,Asaf Goren,14,Off in the Distance,L
s33_war_of_the_worlds,Ashley Cain,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s33_war_of_the_worlds,Ashley Cain,1,Impending Dune,S
s33_war_of_the_worlds,Ashley Cain,2,Arms-a-geddon Tired,S
s33_war_of_the_worlds,Ashley Cain,3,Search and Destroy,W
s33_war_of_the_worlds,Ashley Cain,4,Fallout,S
s33_war_of_the_worlds,Ashley Cain,5,Tired Out,S
s33_war_of_the_worlds,Ashley Cain,6,Doom Buggy,S
s33_war_of_the_worlds,Ashley Cain,7,Eye in the Sky,L
s33_war_of_the_worlds,Ashley Cain,8,Brain Freeze,S
s33_war_of_the_worlds,Ashley Cain,9,Road Warrior,L
s23_battle_of_the_seasons_2012,Ashley Kelsey,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s23_battle_of_the_seasons_2012,Ashley Kelsey,1,Don't Cross Me,S
s23_battle_of_the_seasons_2012,Ashley Kelsey,2,Oil Change,W
s23_battle_of_the_seasons_2012,Ashley Kelsey,3,"Hook, Line and Sinker",S
s23_battle_of_the_seasons_2012,Ashley Kelsey,4/5,Don't Weigh Me Down,S
s23_battle_of_the_seasons_2012,Ashley Kelsey,5,Chairman of the Board,W
s23_battle_of_the_seasons_2012,Ashley Kelsey,6,Insane Games,S
s23_battle_of_the_seasons_2012,Ashley Kelsey,7,Logged Out,S
s23_battle_of_the_seasons_2012,Ashley Kelsey,8,Hunger Games,S
s23_battle_of_the_seasons_2012,Ashley Kelsey,9,Abandon Ship,W
s23_battle_of_the_seasons_2012,Ashley Kelsey,10,Force Field,W
s23_battle_of_the_seasons_2012,Ashley Kelsey,11,Sling Shot,L
s23_battle_of_the_seasons_2012,Ashley Kelsey,12,Final Challenge,W
s29_invasion_of_the_champions,Ashley Kelsey,"{| class=""wikitable"" style=""margin:left; text-align:center; font-size: 9pt;""",,?
s29_invasion_of_the_champions,Ashley Kelsey,1/2,Not in Game,?
s29_invasion_of_the_champions,Ashley Kelsey,3,Not in Game,?
s29_invasion_of_the_champions,Ashley Kelsey,4,Not in Game,?
s29_invasion_of_the_champions,Ashley Kelsey,5/6,Knockout,S
